Flow Duration,Total Fwd Packets,Total Backward Packets,Packet Length Mean,Flow Bytes/s,Protocol,Destination Port,Label
71732154,90,0,408.26666666666665,512.2388987029143,17,5353,0
71312094,80,0,382.025,428.5668529796352,17,5353,0
1320778,2,0,68.0,102.96960311350071,17,5353,0
0,1,0,62.0,0,17,5355,0
72066622,93,0,380.5806451612903,491.1288856659794,17,5353,0
72509943,28,0,92.0,35.52616213242191,17,137,0
50898293,9,0,294.0,51.98602582325604,17,5353,0
0,1,0,85.0,0,17,5353,0
72078059,91,0,408.2967032967033,515.4827997368884,17,5353,0
17385572,32,30,64.06451612903226,228.46529875271077,6,7680,0
17433945,32,31,63.904761904761905,230.92878826300833,6,62268,0
72634863,42,0,385.5238095238095,222.92325338580542,17,5353,0
72679611,43,0,385.6046511627907,228.13825798003023,17,5353,0
72727011,44,0,385.6818181818182,233.3383390725849,17,5353,0
3161533,4,0,105.75,133.79584660558922,17,5353,0
72401004,92,0,408.32608695652175,518.860205817845,17,5353,0
72840085,45,0,385.75555555555553,238.31657989040292,17,5353,0
10430995,13,0,256.9230769230769,320.1995448491119,17,5353,0
10470328,14,0,257.5,344.306291450257,17,5353,0
0,1,0,92.0,0,17,137,0
72126912,81,0,382.08641975308643,429.0908773384681,17,5353,0
72802447,94,0,380.6489361702128,491.4807306298719,17,5353,0
68548882,27,0,187.11111111111111,73.69923209393023,17,5353,0
17222028,4,0,92.0,21.367982890040746,17,137,0
4243388,2,0,145.0,68.34160324075715,17,5353,0
0,1,0,82.0,0,17,57621,0
10770507,15,0,257.0,357.9218503384953,17,5353,0
10809161,16,0,257.5,381.1581442140631,17,5353,0
72433650,82,0,382.1463414634146,432.61660691674155,17,5353,0
63186161,5,0,401.0,31.73163148801727,17,2200,0
18232806,33,31,63.890625,224.2660813622085,6,7680,0
18288879,33,32,63.738461538461536,226.53109589756482,6,62268,0
6117763,7,0,149.28571428571428,170.81406925193917,17,5353,0
4451283,8,0,227.0,407.9722215854324,17,5353,0
73215982,93,0,408.35483870967744,518.6982248892978,17,5353,0
11243628,17,0,257.05882352941177,388.66455023259726,17,5353,0
11294079,18,0,257.5,410.39201827319704,17,5353,0
73805413,46,0,385.82608695652175,240.47016478509522,17,5353,0
39164278,15,17,171.125,139.82129146050065,6,60090,0
39232030,16,17,167.57575757575756,140.95625295933976,6,5222,0
39287858,17,17,167.08823529411765,144.5993805439665,6,5222,0
73802337,95,0,380.7157894736842,490.06577935358496,17,5353,0
0,1,0,103.0,0,17,5353,0
41729,2,0,103.0,4936.561562282175,17,5353,0
101540,3,0,119.33333333333333,3525.6762426243213,17,5353,0
1980870,2,0,62.0,62.59875684415152,17,5355,0
3411927,3,0,68.0,59.79025537606232,17,5353,0
5430104,3,0,151.66666666666666,83.79213336502235,17,5353,0
73500176,83,0,382.2048192771084,431.6044047515768,17,5353,0
0,1,0,75.0,0,17,5355,0
19270670,34,32,63.72727272727273,218.2591425024172,6,7680,0
39733255,17,18,163.85714285714286,144.33753147671462,6,60090,0
18151942,4,0,66.0,14.543898185591013,6,5357,0
19320901,34,33,63.582089552238806,220.486601945543,6,62268,0
0,1,0,184.0,0,17,5353,0
2063708,2,0,85.0,82.37597334787769,17,5353,0
0,1,0,85.0,0,17,5355,0
74159106,94,0,408.3829787234043,517.6437805444333,17,5353,0
19434146,35,33,63.5735294117647,222.44352064859964,6,7680,0
19451095,35,34,63.43478260869565,225.02589065285824,6,62268,0
74383961,96,0,380.78125,491.4365867308645,17,5353,0
5727091,4,0,147.75,103.1937406194696,17,5353,0
5755980,5,0,148.6,129.0831391550385,17,5353,0
73832635,84,0,382.26190476190476,434.90253090484566,17,5353,0
54273183,90,0,108.56666666666666,180.0336622014955,17,5353,0
53281852,10,0,274.6,51.537247148783194,17,5353,0
19646952,36,34,63.42857142857143,225.98924544797438,6,7680,0
0,1,0,92.0,0,17,137,0
19010257,2,0,179.0,18.831938039200725,17,1900,0
35717842,14,0,96.92857142857143,37.99221677846228,17,5353,0
74880599,47,0,385.8936170212766,242.21227021964563,17,5353,0
5993422,6,0,151.33333333333334,151.4994143582708,17,5353,0
24967307,7,0,554.2857142857143,155.40322185507233,17,5353,0
32983588,8,0,167.0,40.50499269946026,17,1900,0
19818218,36,35,63.29577464788732,226.76104306554927,6,62268,0
19846459,37,35,63.416666666666664,230.06621991668973,6,7680,0
0,1,0,103.0,0,17,5353,0
28318,2,0,127.5,9004.744392806628,17,5353,0
63452,3,0,141.0,6666.355773819141,17,5353,0
5272025,4,0,148.0,112.29081065861595,17,5353,0
48951323,8,0,170.0,27.782701314377046,17,1900,0
118382,4,0,151.75,5127.459369102836,17,5353,0
74744339,95,0,408.41052631578947,519.0894775564954,17,5353,0
20031912,37,36,63.28767123287671,230.63200255739326,6,62268,0
20066761,38,36,63.28378378378378,233.37098466009473,6,7680,0
75018803,97,0,380.8453608247423,492.43654209032536,17,5353,0
0,1,0,87.0,0,17,5353,0
9102173,3,0,179.0,58.99689894110325,17,1900,0
936537,2,0,75.0,160.16435322195704,17,5355,0
2926600,3,0,85.0,87.13180464475387,17,5353,0
6295279,9,0,218.66666666666666,312.61521401389183,17,5353,0
74544991,85,0,382.3176470588235,435.9380751541058,17,5353,0
911938,2,0,85.0,186.41604539460405,17,5355,0
16250445,2,0,135.5,16.6764662674754,17,5353,0
16287424,3,0,141.0,25.97095757603579,17,5353,0
7335600,5,0,125.0,85.20093075412528,17,10004,0
7367089,6,0,125.0,101.80411124170881,17,10004,0
7406844,7,0,125.0,118.13397544716733,17,10004,0
7441999,8,0,125.0,134.37249501481818,17,10004,0
20509174,38,37,63.16,230.96980501852835,6,62268,0
20537949,39,37,63.1578947368421,233.7136883977177,6,7680,0
19817064,5,0,92.0,23.212318379366227,17,137,0
7391160,2,0,70.0,18.94154574790764,17,22222,0
7485542,2,0,70.0,18.70272037717158,17,22222,0
7223860,2,0,56.0,15.504176383000598,17,3289,0
7263991,2,0,56.0,15.41851953843109,17,3289,0
7584019,2,0,70.0,18.45986891663991,17,22222,0
7534384,2,0,70.0,18.581478049506448,17,22222,0
7603695,2,0,70.0,18.412098853475577,17,22222,0
7008489,7,0,153.28571428571428,153.1000343723321,17,5353,0
7348000,2,0,56.0,15.242242684284289,17,3289,0
7348787,2,0,56.0,15.240610313445002,17,3289,0
7652514,2,0,70.0,18.294640949141275,17,22222,0
7619233,2,0,70.0,18.374550882342273,17,22222,0
7618818,2,0,70.0,18.37555311049943,17,22222,0
0,1,0,87.0,0,17,5353,0
75800123,98,0,380.90816326530614,492.46621330703573,17,5353,0
31139477,4,0,279.75,35.935092369799854,17,5353,0
54618650,11,0,334.09090909090907,67.28470898927127,17,5353,0
75716248,96,0,408.4375,517.854496538014,17,5353,0
3189368,2,0,92.0,57.691676123069286,17,137,0
65259708,3,0,118.66666666666667,5.455127020987801,17,5353,0
21034432,39,38,63.03896103896104,230.76448416066208,6,62268,0
4894742,2,0,480.0,196.12882510288827,17,61730,0
69417651,1,6,64.28571428571429,6.482501098404289,6,57631,0
71713429,28,0,197.5,77.1124739893981,17,5353,0
76249589,48,0,385.9583333333333,242.9652418767625,17,5353,0
6662406,5,0,108.4,81.35198371867266,17,5353,0
76284191,49,0,386.0204081632653,247.95438741871655,17,5353,0
8989562,5,0,666.0,370.42959496202064,17,3702,0
75919044,97,0,408.4639175257732,521.8848595806029,17,5353,0
35617695,2,1,58.666666666666664,4.941364037831805,6,443,0
35634115,2,2,60.5,6.791244763417564,6,63156,0
76142712,99,0,380.969696969697,495.3330228929668,17,5353,0
7508991,8,0,187.0,199.22781960929473,17,5353,0
0,1,0,75.0,0,17,5355,0
73598299,28,0,81.0,30.815929180582675,17,5353,0
75661955,86,0,382.3720930232558,434.6173666511082,17,5353,0
77455962,30,0,725.9666666666667,281.1791266367064,17,5353,0
14750012,11,0,680.5454545454545,507.52498893698333,17,3702,0
76768097,29,0,92.0,34.754020206613625,17,137,0
68204905,1,6,64.28571428571429,6.597765949260359,6,57673,0
0,1,0,55.0,0,6,443,0
13647007,2,0,480.0,70.34509231687422,17,54887,0
9312195,8,0,153.625,131.9774725794941,17,5353,0
76483708,100,0,381.03,498.1845228046942,17,5353,0
0,1,0,366.0,0,17,68,0
76381001,98,0,408.48979591836735,524.1093871945325,17,5353,0
0,1,0,62.0,0,17,5355,0
0,1,0,484.0,0,17,5353,0
0,1,0,167.0,0,17,1900,0
19749523,10,0,659.2,333.78020654307596,17,5353,0
76032680,87,0,382.42528735632186,437.5881513122241,17,5353,0
76060233,88,0,382.47727272727275,442.51770485100576,17,5353,0
77853394,31,0,716.1935483870968,285.17703316850117,17,5353,0
321089,1,1,60.5,376.8414040032701,6,49295,0
21831892,40,38,63.03846153846154,225.22097229371764,6,7680,0
2182996,2,0,92.0,84.28781220405823,17,137,0
21865926,40,39,62.924050632911396,227.3400172393375,6,62268,0
0,1,0,179.0,0,17,1900,0
3032677,4,0,127.5,168.16821923821846,17,5353,0
15317183,12,0,679.3333333333334,532.2127271564676,17,3702,0
0,1,0,141.0,0,17,5353,0
76949553,101,0,381.08910891089107,500.1978357732247,17,5353,0
0,1,0,212.0,0,17,1900,0
0,1,0,67.0,0,17,5355,0
8326870,9,0,183.11111111111111,197.91348555309003,17,5353,0
76846453,99,0,408.5151515151515,526.2832319552056,17,5353,0
74049072,9,0,162.0,19.689645545953717,17,5353,0
76415388,89,0,382.5280898876405,445.52544495033015,17,5353,0
840226,2,0,75.0,178.5233604338504,17,5355,0
74413025,29,0,81.0,31.56705392608393,17,5353,0
4373576,3,0,92.0,63.106248659992154,17,137,0
77117936,102,0,381.1470588235294,504.1239652976678,17,5353,0
21481256,6,0,92.0,25.696821442406222,17,137,0
76979936,100,0,408.54,530.7097138694394,17,5353,0
585643,2,0,62.0,211.73289496235702,17,5355,0
76552809,90,0,382.5777777777778,449.7810118601525,17,5353,0
0,1,0,121.0,0,17,5353,0
77498154,50,0,386.08,249.0898028347992,17,5353,0
77537927,51,0,386.1372549019608,253.97893215748977,17,5353,0
77577301,52,0,386.1923076923077,258.8643800808331,17,5353,0
20494926,11,0,609.6363636363636,327.20293071055437,17,5353,0
5898908,2,0,176.5,59.84158283624637,17,1900,0
60659770,5,0,200.0,16.48539056122028,17,39929,0
74574751,10,0,159.4,21.37452650615681,17,5353,0
18703011,4,0,143.75,30.743712027756736,17,5353,0
77751123,103,0,381.20388349514565,504.9959186272803,17,5353,0
77693171,101,0,408.56435643564356,531.1277548519514,17,5353,0
0,1,0,67.0,0,17,5355,0
77367327,91,0,382.6263736263736,450.0478594020766,17,5353,0
78465416,30,0,92.0,35.174731859601074,17,137,0
75465478,30,0,81.0,32.20015364465911,17,5353,0
23293628,41,39,62.925,216.11059465666733,6,7680,0
0,1,0,66.0,0,6,2869,0
96736,1,1,66.0,1364.5257305098783,6,49849,0
228699,2,1,62.0,813.295341908231,6,2869,0
382686,3,1,119.25,1246.451478814755,6,2869,0
483937,3,2,146.8,1516.723283227813,6,49849,0
543936,3,3,374.6666666666667,4132.839049842796,6,49849,0
612636,3,4,537.4285714285714,6140.676439981289,6,49849,0
667653,3,5,566.875,6792.449716820101,6,49849,0
24108023,41,40,62.81481481481482,211.0500646972324,6,62268,0
796438,4,5,509.8888888888889,5761.901585538713,6,2869,0
850299,5,5,464.3,5460.426790368819,6,2869,0
894298,6,5,450.27272727272725,5538.418887964681,6,2869,0
942180,6,6,435.75,5549.89259705283,6,49849,0
997066,6,7,518.6923076923077,6762.835568227849,6,49849,0
1062500,6,8,589.7857142857143,7771.288886156271,6,49849,0
1117978,6,9,602.0,8077.077879066149,6,49849,0
1169461,7,9,567.75,7767.676178849755,6,2869,0
1245335,8,9,537.5294117647059,7337.781201060782,6,2869,0
1304059,9,9,510.6666666666667,7048.755521037643,6,2869,0
1379800,9,10,486.63157894736844,6700.970760636089,6,49849,0
13743730,4,0,179.0,52.09648210681504,17,1900,0
0,1,0,212.0,0,17,1900,0
31795430,2,0,214.5,13.492504774793213,17,5353,0
45127778,16,0,169.5,60.09602326970014,17,1900,0
18511704,3,0,70.0,11.344174055963858,17,22222,0
18543109,3,0,56.0,9.059968956781216,17,3289,0
18496092,3,0,70.0,11.353749704507964,17,22222,0
18576882,3,0,125.0,20.18637990476313,17,10004,0
77260733,11,0,157.27272727272728,22.391710898509753,17,5353,0
23854412,10,0,174.6,73.19400460911288,17,1900,0
0,1,0,66.0,0,6,2869,0
47399,1,1,66.0,2784.8522838733043,6,49850,0
83104,2,1,62.0,2238.1429743577974,6,2869,0
120657,3,1,107.75,3572.096223082,6,2869,0
158720,3,2,134.6,4240.170930721625,6,49850,0
209920,3,3,364.5,10418.234406623735,6,49850,0
248094,3,4,528.7142857142857,14917.684863802573,6,49850,0
285495,3,5,559.0,15664.00670756455,6,49850,0
323453,4,5,502.8888888888889,13992.740936209608,6,2869,0
366103,5,5,458.0,12510.110260095562,6,2869,0
402015,6,5,438.6363636363636,12002.019243542785,6,2869,0
437817,6,6,422.25,11573.3260260366,6,49850,0
473384,6,7,506.2307692307692,13902.007848825497,6,49850,0
510894,6,8,492.64285714285717,13499.857053656679,6,49850,0
546788,7,8,463.4,12712.40626528845,6,2869,0
26027509,42,40,62.81707317073171,197.90598903497528,6,7680,0
633804,8,8,449.75,11353.661939957146,6,2869,0
669350,8,9,437.47058823529414,11110.768754675044,6,49850,0
725128,8,10,497.27777777777777,12344.01646078628,6,49850,0
783926,8,11,479.57894736842104,11623.535344448206,6,49850,0
846268,9,11,458.3,10831.078925608543,6,2869,0
900428,10,11,448.14285714285717,10451.69564608389,6,2869,0
977071,10,12,438.6818181818182,9877.475462374958,6,49850,0
1024514,10,13,436.69565217391306,9803.666305339895,6,49850,0
1083901,11,13,420.75,9316.343469168734,6,2869,0
1144512,12,13,419.04,9153.242781224111,6,2869,0
6962038,3,0,92.0,39.64356255396879,17,137,0
1250358,12,14,413.53846153846155,8599.131567953154,6,49850,0
1329992,12,15,454.2962962962963,9222.61147775407,6,49850,0
1391496,12,16,492.14285714285717,9903.00617508173,6,49850,0
1490559,12,17,523.9310344827586,10193.487214365005,6,49850,0
13296824,4,0,277.25,83.4033692752385,17,5353,0
0,1,0,212.0,0,17,1900,0
13330770,10,0,207.1,155.35485845453064,17,5353,0
83192237,32,0,697.5625,268.318301993191,17,5353,0
13224078,10,0,245.2,185.4193481551381,17,5353,0
0,1,0,167.0,0,17,1900,0
1841988,13,17,508.26666666666665,8278.012279283414,6,2869,0
1880578,14,17,493.61290322580646,8136.857809571792,6,2869,0
1943387,15,17,479.875,7901.6645758395125,6,2869,0
0,1,0,66.0,0,6,2869,0
2081323,15,18,466.969696969697,7403.94144361121,6,49850,0
141677,1,1,66.0,931.6942504518391,6,49852,0
27660143,42,41,62.71084337349398,188.17690039505135,6,62268,0
291207,2,1,62.0,638.7196992335926,6,2869,0
342862,3,1,178.25,2079.551643210444,6,2869,0
392741,4,1,213.4,2716.8001301541876,6,2869,0
440715,4,2,186.83333333333334,2543.593502382752,6,49852,0
492511,4,3,200.57142857142858,2850.696174062395,6,49852,0
544890,4,4,364.75,5355.200653879037,6,49852,0
586650,4,5,492.44444444444446,7554.749153049347,6,49852,0
629378,4,6,462.5,7348.521329613865,6,49852,0
719541,5,6,425.3636363636364,6502.755960124242,6,2869,0
789135,6,6,394.4166666666667,5997.7046950139775,6,2869,0
0,1,0,66.0,0,6,2869,0
927462,6,7,368.2307692307692,5161.394232479704,6,49852,0
111806,1,1,66.0,1180.6147960652438,6,49853,0
157478,2,1,62.0,1181.1112921149286,6,2869,0
213210,3,1,124.0,2326.3385599427465,6,2869,0
28559422,43,41,62.92857142857143,185.08777624264422,6,7680,0
327643,3,2,154.4,2356.2219620370606,6,49853,0
381892,3,3,381.0,5985.971153251861,6,49853,0
440899,3,4,542.8571428571429,8618.73735986347,6,49853,0
484944,3,5,664.25,10957.947742533699,6,49853,0
522950,3,6,652.8888888888889,11236.247028717346,6,49853,0
560246,4,6,593.0,10584.618192000667,6,2869,0
599034,5,6,544.0,9989.407158433341,6,2869,0
651815,6,6,503.1666666666667,9263.362103594447,6,2869,0
720018,6,7,468.61538461538464,8460.8922412323,6,49853,0
0,1,0,66.0,0,6,2869,0
56365,1,1,66.0,2341.848562908445,6,49855,0
122066,2,1,62.0,1523.7596174880466,6,2869,0
179909,3,1,124.0,2756.9458331235073,6,2869,0
242455,3,2,154.6,3188.220420284582,6,49855,0
296246,3,3,381.1666666666667,7719.934109481661,6,49855,0
352298,3,4,543.0,10789.131589437004,6,49855,0
435702,3,5,664.375,12198.695550346161,6,49855,0
512429,3,6,758.7777777777778,13326.711913962085,6,49855,0
590263,3,7,834.3,14134.36860677033,6,49855,0
654453,3,8,896.0909090909091,15061.415620817363,6,49855,0
709633,3,9,947.5833333333334,16023.76237485381,6,49855,0
770062,3,10,991.1538461538462,16732.40406368416,6,49855,0
814413,3,11,1028.5,17680.212048548303,6,49855,0
856761,4,11,963.5333333333333,16869.334964417885,6,2869,0
898324,4,12,997.9375,17774.191519403117,6,49855,0
951931,4,13,998.9411764705883,17839.514885574667,6,49855,0
994727,5,13,946.4444444444445,17126.300592806318,6,2869,0
1048488,6,13,899.4736842105264,16299.648692117506,6,2869,0
1104314,7,13,857.2,15524.55870074735,6,2869,0
1170295,8,13,818.952380952381,14695.437043833912,6,2869,0
1228589,9,13,784.1818181818181,14042.115909342745,6,2869,0
1272687,10,13,752.4347826086956,13597.994511467601,6,2869,0
1310763,10,14,723.3333333333334,13244.19319287438,6,49855,0
30416147,43,42,62.8235294117647,175.56464200607758,6,62268,0
0,1,0,82.0,0,17,1947,0
37236145,3,0,186.0,14.9854394469274,17,5353,0
85676543,53,0,386.24528301886795,238.9335426811576,17,5353,0
85727734,54,0,386.2962962962963,243.3284876320257,17,5353,0
82555145,12,0,184.66666666666666,26.842663455112042,17,5353,0
30670506,44,42,62.825581395348834,176.16272505930203,6,7680,0
0,1,0,62.0,0,17,5355,0
12943602,4,0,92.0,28.4310331269978,17,137,0
7764665,2,0,67.0,17.25766581007301,17,5355,0
30828051,44,43,62.724137931034484,177.01410776252803,6,62268,0
81359746,9,0,395.55555555555554,43.75628201288936,17,5353,0
75781303,28,0,85.21428571428571,31.48533843778162,17,5353,0
75838379,29,0,85.20689655172414,32.58244740814336,17,5353,0
0,1,0,82.0,0,17,5353,0
12150192,5,0,132.4,54.48473454522621,17,5353,0
119188,2,0,82.0,1375.9683785611126,17,5353,0
83131647,13,0,178.69230769230768,27.943629902337534,17,5353,0
32576189,6,6,288.5833333333333,106.30463539632802,6,55706,0
32616174,6,7,272.38461538461536,108.56576551101502,6,55706,0
32667632,6,8,256.7857142857143,110.04776643112434,6,55706,0
32719557,7,8,243.26666666666668,111.52351222245466,6,443,0
31447630,45,43,62.72727272727273,175.52991843377714,6,7680,0
86415824,104,0,381.25961538461536,458.8395707662297,17,5353,0
86453220,105,0,381.3142857142857,463.11750701038267,17,5353,0
86488184,106,0,381.3679245283019,467.4048873559932,17,5353,0
17866877,11,0,202.0909090909091,124.42017651823319,17,5353,0
86433060,102,0,408.5882352941176,482.17660665405697,17,5353,0
86490375,103,0,408.6116504854369,486.6090575230415,17,5353,0
86543818,104,0,408.63461538461536,491.05759966788827,17,5353,0
47838933,15,0,96.26666666666667,30.184619265674243,17,5353,0
86149399,92,0,382.67391304347825,408.6621647279351,17,5353,0
86189057,93,0,382.7204301075269,412.96425436561253,17,5353,0
86241453,94,0,382.7659574468085,417.2007622454131,17,5353,0
0,1,0,55.0,0,6,443,0
32051109,45,44,62.62921348314607,173.9097372698853,6,62268,0
32091019,46,44,62.93333333333333,176.49797560900154,6,7680,0
45323052,9,0,167.0,33.16193204979002,17,1900,0
87113942,107,0,381.42056074766356,468.48987652813753,17,5353,0
38989662,4,0,171.75,17.62005520841303,17,5353,0
87600788,31,0,92.0,32.55678463128043,17,137,0
32316967,46,45,62.83516483516483,176.93492084645595,6,62268,0
32351655,47,45,62.83695652173913,178.69255440081628,6,7680,0
83220663,9,0,158.33333333333334,17.123151190315323,17,5353,0
1710604,2,0,62.0,72.48897717942403,17,5355,0
87209282,105,0,408.65714285714284,492.02331242750705,17,5353,0
86797770,95,0,382.81052631578945,418.9854185219089,17,5353,0
0,1,0,82.0,0,17,57621,0
70418284,5,0,155.0,11.005664353357593,17,1990,0
66020287,10,0,171.2,25.931422968188166,17,5353,0
32693437,47,46,62.74193548387097,178.4761845976994,6,62268,0
43716107,3,1,75.5,6.908208778984984,6,443,0
756708,1,1,60.5,159.90307842331038,6,49666,0
43791832,3,2,76.0,8.677417150574696,6,63120,0
87761260,108,0,381.47222222222223,469.44403342370754,17,5353,0
87798511,109,0,381.5229357798165,473.65267687450034,17,5353,0
77775598,30,0,85.2,32.86377805219776,17,5353,0
0,1,0,166.0,0,17,161,0
0,1,0,166.0,0,17,161,0
87785715,106,0,408.6792452830189,493.47436079022697,17,5353,0
0,1,0,103.0,0,17,5353,0
36195,2,0,103.0,5691.27512251673,17,5353,0
78294,3,0,108.33333333333333,4151.005816255062,17,5353,0
123541,4,0,115.0,3723.4423385330324,17,5353,0
170696,5,0,128.8,3772.7727982524016,17,5353,0
78146178,31,0,85.19354838709677,33.79563841991931,17,5353,0
87612701,96,0,382.8541666666667,419.50538341993735,17,5353,0
29324633,5,0,145.4,24.791443400360833,17,5353,0
44410862,4,2,72.33333333333333,9.772383964156457,6,443,0
88403005,110,0,381.57272727272726,474.79155195612316,17,5353,0
0,1,0,82.0,0,17,57621,0
88372988,107,0,408.70093457943926,494.845772728638,17,5353,0
40430983,5,0,163.2,20.182541657636012,17,5353,0
653394,6,0,130.0,1193.7654239900517,17,5353,0
695263,7,0,130.85714285714286,1317.48541706388,17,5353,0
734818,8,0,133.5,1453.4206838238563,17,5353,0
773594,9,0,137.33333333333334,1597.7355459316323,17,5353,0
810387,10,0,142.0,1752.2489430746011,17,5353,0
21766082,6,0,666.0,183.58838581048778,17,3702,0
33981196,48,46,62.744680851063826,173.5665774854951,6,7680,0
34018094,48,47,62.65263157894737,174.96571057188706,6,62268,0
9135114,2,0,212.0,46.4143039534784,17,1900,0
68798737,91,0,108.1978021978022,143.11309122914727,17,5353,0
68840665,92,0,107.8695652173913,144.15897807719762,17,5353,0
68908902,93,0,107.51612903225806,145.10461807084667,17,5353,0
88543591,97,0,382.89690721649487,419.4657057737492,17,5353,0
68996330,94,0,107.19148936170212,146.0367514071401,17,5353,0
